"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.222007844E1,1.194015503E0,1.026519775E0,8.676376343E0
4.222239778E1,1.191619873E0,9.595184326E-1,8.752944946E0
4.222474763E1,1.174880981E0,9.020996094E-1,8.819946289E0
4.222706697E1,1.184448242E0,8.614196777E-1,8.860626221E0
4.222941682E1,1.160522461E0,8.159484863E-1,8.913269043E0
4.223176667E1,1.172485352E0,7.752685547E-1,8.932403564E0
4.223408601E1,1.153335571E0,7.226257324E-1,8.939590454E0
4.223643586E1,1.138977051E0,7.010955811E-1,8.939590454E0
4.223875520E1,1.100692749E0,6.652069092E-1,8.891723633E0
4.224110505E1,1.052841187E0,6.316986084E-1,8.843872070E0
4.224342439E1,1.004989624E0,6.053771973E-1,8.743377686E0
4.224577424E1,9.619140625E-1,5.910339355E-1,8.657226562E0
4.224809358E1,9.188385010E-1,5.934143066E-1,8.563919067E0
4.225044343E1,8.829498291E-1,6.125640869E-1,8.480163574E0
4.225276277E1,8.614196777E-1,6.149597168E-1,8.355743408E0
4.225511262E1,8.327026367E-1,6.197357178E-1,8.260025024E0
4.225746247E1,7.872314453E-1,6.340942383E-1,8.154739380E0
4.225978181E1,7.513427734E-1,6.293182373E-1,8.042282104E0
4.226213166E1,7.082824707E-1,6.412811279E-1,7.915451050E0
4.226445100E1,6.867370605E-1,6.460571289E-1,7.805389404E0
4.226680085E1,6.364898682E-1,6.556396484E-1,7.676177979E0
4.226912019E1,6.173553467E-1,6.771697998E-1,7.561325073E0
4.227147004E1,6.029968262E-1,6.819610596E-1,7.460815430E0
4.227378938E1,5.790557861E-1,6.963043213E-1,7.355529785E0
4.227613923E1,5.910339355E-1,7.130584717E-1,7.276580811E0
4.227845857E1,5.838470459E-1,7.369842529E-1,7.219146729E0
4.228080842E1,5.838470459E-1,7.489471436E-1,7.152145386E0
4.228315827E1,6.006011963E-1,7.896270752E-1,7.106689453E0
4.228547761E1,5.934143066E-1,8.374938965E-1,7.094726562E0
4.228782746E1,5.982055664E-1,8.829498291E-1,7.101898193E0
4.229014680E1,6.101684570E-1,9.212341309E-1,7.140182495E0
4.229249665E1,6.101684570E-1,9.762725830E-1,7.223937988E0
4.229481599E1,6.484527588E-1,1.024124146E0,7.288543701E0
4.229716584E1,7.202453613E-1,1.091125488E0,7.336395264E0
4.229948518E1,7.824554443E-1,1.170089722E0,7.362716675E0
4.230183503E1,8.446655273E-1,1.217941284E0,7.369888306E0
4.230415437E1,9.020996094E-1,1.320831299E0,7.393829346E0
4.230650422E1,9.427795410E-1,1.390228271E0,7.434494019E0
4.230885407E1,9.978027344E-1,1.488342285E0,7.523040771E0
4.231117341E1,1.062408447E0,1.552947998E0,7.630706787E0
4.231352326E1,1.083953857E0,1.598403931E0,7.750350952E0
4.231584260E1,1.150955200E0,1.639083862E0,7.865203857E0
4.231819245E1,1.182052612E0,1.686935425E0,7.989639282E0
4.232051179E1,1.217941284E0,1.730010986E0,8.126022339E0
4.232286164E1,1.222732544E0,1.741973877E0,8.255233765E0
4.232518098E1,1.215560913E0,1.765899658E0,8.372482300E0
4.232753083E1,1.205978394E0,1.773086548E0,8.525634766E0
4.232988069E1,1.186843872E0,1.765899658E0,8.671585083E0
4.233223054E1,1.143768311E0,1.787445068E0,8.810379028E0
4.233458039E1,1.107879639E0,1.773086548E0,8.927627563E0
4.233689973E1,1.057632446E0,1.763504028E0,9.047256470E0
4.233924958E1,9.978027344E-1,1.718048096E0,9.104690552E0
4.234156892E1,9.260253906E-1,1.682159424E0,9.147766113E0
4.234391877E1,8.733825684E-1,1.629516602E0,9.176467896E0
4.234623811E1,8.039855957E-1,1.581649780E0,9.159729004E0
4.234858796E1,7.226257324E-1,1.531402588E0,9.142974854E0
4.235093781E1,6.556396484E-1,1.500305176E0,9.097518921E0
4.235325715E1,5.982055664E-1,1.438079834E0,9.059234619E0
4.235560700E1,5.264282227E-1,1.409378052E0,9.023330688E0
4.235792634E1,4.881286621E-1,1.404586792E0,8.989837646E0
4.236027619E1,4.402770996E-1,1.392623901E0,8.989837646E0
4.236259553E1,3.995971680E-1,1.390228271E0,8.994613647E0
4.236494538E1,3.732757568E-1,1.409378052E0,9.020935059E0
4.236726472E1,3.373870850E-1,1.433303833E0,9.087936401E0
4.236961457E1,3.182525635E-1,1.471588135E0,9.193222046E0
4.237193391E1,3.134613037E-1,1.502685547E0,9.353546143E0
4.237428376E1,3.134613037E-1,1.550552368E0,9.523437500E0
4.237660310E1,3.278198242E-1,1.617553711E0,9.698104858E0
4.237895295E1,3.445739746E-1,1.670196533E0,9.836898804E0
4.238130281E1,4.019927979E-1,1.720443726E0,1.006181335E1
4.238362214E1,4.450683594E-1,1.763504028E0,1.031546021E1
4.238597199E1,5.144500732E-1,1.794616699E0,1.055952454E1
4.238829133E1,5.766754150E-1,1.823333740E0,1.080358887E1
4.239064118E1,6.412811279E-1,1.849655151E0,1.102134705E1
4.239296052E1,7.250213623E-1,1.873580933E0,1.122233582E1
4.239531037E1,7.968139648E-1,1.887939453E0,1.142573547E1
4.239762971E1,8.614196777E-1,1.911865234E0,1.160758972E1
4.239997956E1,9.523468018E-1,1.921432495E0,1.178704834E1
4.240232942E1,1.031311035E0,1.916656494E0,1.192582703E1
4.240464875E1,1.119842529E0,1.921432495E0,1.204786682E1
4.240699861E1,1.210769653E0,1.931015015E0,1.216751099E1
4.240931794E1,1.275375366E0,1.935791016E0,1.229432678E1
4.241166780E1,1.313659668E0,1.938186646E0,1.244746399E1
4.241398713E1,1.344772339E0,1.964508057E0,1.259582520E1
4.241633698E1,1.373474121E0,1.995620728E0,1.271545410E1
4.241865632E1,1.418945312E0,2.017150879E0,1.280400085E1
4.242100617E1,1.450057983E0,2.084152222E0,1.284466553E1
4.242332551E1,1.459625244E0,2.167892456E0,1.283032227E1
4.242567536E1,1.438079834E0,2.249252319E0,1.289013672E1
4.242799470E1,1.387832642E0,2.344970703E0,1.298106384E1
4.243034455E1,1.351943970E0,2.426315308E0,1.303370667E1
4.243266389E1,1.344772339E0,2.502899170E0,1.306242371E1
4.243501374E1,1.354339600E0,2.569885254E0,1.301455688E1
4.243733308E1,1.347152710E0,2.632110596E0,1.293798828E1
4.243968293E1,1.342376709E0,2.675170898E0,1.280160522E1
4.244200227E1,1.318450928E0,2.715850830E0,1.261735535E1
4.244435212E1,1.282546997E0,2.758926392E0,1.240438843E1
4.244670198E1,1.234695435E0,2.790023804E0,1.214836121E1
4.244902131E1,1.184448242E0,2.792419434E0,1.188037109E1
4.245134065E1,1.129409790E0,2.797210693E0,1.159562683E1
4.245369050E1,1.057632446E0,2.811569214E0,1.133001709E1
4.245600984E1,1.002593994E0,2.835494995E0,1.106680298E1
4.245835969E1,9.451599121E-1,2.847457886E0,1.082034302E1
4.246067903E1,8.829498291E-1,2.876174927E0,1.061935425E1
4.246302888E1,8.398742676E-1,2.904891968E0,1.044946289E1
4.246537873E1,8.183441162E-1,2.938385010E0,1.032263184E1
4.246769807E1,7.848510742E-1,2.986236572E0,1.023649597E1
4.247004792E1,7.920227051E-1,3.019744873E0,1.019342041E1
4.247245881E1,7.657012939E-1,3.022140503E0,1.020777893E1
4.247471711E1,7.609100342E-1,3.053237915E0,1.026760864E1
4.247703645E1,7.776641846E-1,3.101104736E0,1.032025146E1
4.247938630E1,7.872314453E-1,3.120239258E0,1.042552185E1
4.248170564E1,8.183441162E-1,3.134597778E0,1.058584595E1
4.248405549E1,8.374938965E-1,3.146560669E0,1.072702026E1
4.248637483E1,8.590240479E-1,3.158523560E0,1.089213562E1
4.248872468E1,8.661956787E-1,3.168090820E0,1.105484009E1
4.249104402E1,8.757781982E-1,3.168090820E0,1.117926025E1
4.249339387E1,8.805541992E-1,3.156127930E0,1.132283020E1
4.249571320E1,8.757781982E-1,3.156127930E0,1.145683289E1
4.249806306E1,8.350982666E-1,3.136993408E0,1.155972290E1
4.250038240E1,7.944183350E-1,3.089126587E0,1.162432861E1
4.250273225E1,7.561340332E-1,3.067596436E0,1.165783691E1
4.250505158E1,6.939239502E-1,3.048461914E0,1.167219543E1
4.250740144E1,6.508483887E-1,3.046066284E0,1.168176270E1
4.250972077E1,6.173553467E-1,3.026916504E0,1.164825439E1
4.251207063E1,5.766754150E-1,3.010177612E0,1.163391113E1
4.251438996E1,5.503540039E-1,3.002990723E0,1.155732727E1
4.251673982E1,5.120697021E-1,2.995819092E0,1.150230408E1
4.251905915E1,4.618072510E-1,2.991027832E0,1.141615295E1
4.252140901E1,4.283142090E-1,2.993423462E0,1.134437561E1
4.252372834E1,4.163513184E-1,3.014953613E0,1.124388123E1
4.252607820E1,3.972015381E-1,3.019744873E0,1.113859558E1
4.252839753E1,4.091796875E-1,3.024520874E0,1.100938416E1
4.253074739E1,4.043884277E-1,3.014953613E0,1.089451599E1
4.253306672E1,4.067840576E-1,3.017349243E0,1.077488708E1
4.253541657E1,4.187469482E-1,3.007781982E0,1.065763855E1
4.253773591E1,4.259185791E-1,2.995819092E0,1.054277039E1
4.254008576E1,4.235229492E-1,2.981460571E0,1.041595459E1
4.254243562E1,4.043884277E-1,2.971893311E0,1.031306458E1
4.254475495E1,3.804626465E-1,2.967102051E0,1.020300293E1
4.254710481E1,3.565368652E-1,2.938385010E0,1.011924744E1
4.254942414E1,3.469543457E-1,2.914459229E0,9.997207642E0
4.255177400E1,3.254241943E-1,2.892929077E0,9.875183105E0
4.255409333E1,2.847442627E-1,2.892929077E0,9.769897461E0
4.255644319E1,2.608184814E-1,2.873779297E0,9.736389160E0
4.255876252E1,2.440643311E-1,2.828323364E0,9.633499146E0
4.256111238E1,1.890258789E-1,2.818740845E0,9.544967651E0
4.256343171E1,1.698913574E-1,2.790023804E0,9.461227417E0
4.256578156E1,1.340026855E-1,2.768493652E0,9.341583252E0
4.256813142E1,9.092712402E-2,2.725418091E0,9.236297607E0
4.257045075E1,5.264282227E-2,2.687133789E0,9.123840332E0
4.257280061E1,4.785156250E-2,2.653640747E0,9.011367798E0
4.257511994E1,4.785156250E-2,2.610565186E0,8.920440674E0
4.257743928E1,4.785156250E-2,2.605789185E0,8.846267700E0
4.257978913E1,4.785156250E-2,2.557922363E0,8.738586426E0
4.258213899E1,4.547119141E-2,2.531600952E0,8.595016479E0
4.258445832E1,2.871704102E-2,2.531600952E0,8.403594971E0
4.258680818E1,-2.153015137E-2,2.519638062E0,8.233703613E0
4.258912751E1,-1.100769043E-1,2.510070801E0,8.092529297E0
4.259147736E1,-1.890258789E-1,2.507675171E0,7.939392090E0
4.259379670E1,-2.536315918E-1,2.495712280E0,7.824523926E0
4.259614656E1,-2.967071533E-1,2.455032349E0,7.774276733E0
4.259846589E1,-3.158569336E-1,2.428710938E0,7.793426514E0
4.260081574E1,-2.991027832E-1,2.416748047E0,7.697708130E0
4.260313508E1,-2.799530029E-1,2.380859375E0,7.551742554E0
4.260548493E1,-3.278198242E-1,2.356933594E0,7.429718018E0
4.260780427E1,-3.852386475E-1,2.323425293E0,7.355529785E0
4.261015412E1,-4.737854004E-1,2.285140991E0,7.290924072E0
4.261247346E1,-5.479583740E-1,2.266006470E0,7.231109619E0
4.261482331E1,-6.029968262E-1,2.244461060E0,7.161712646E0
4.261717317E1,-6.508483887E-1,2.196609497E0,7.106689453E0
4.261952302E1,-6.604156494E-1,2.141571045E0,7.054046631E0
4.262187287E1,-6.652069092E-1,2.098510742E0,6.987045288E0
4.262419221E1,-6.652069092E-1,2.045867920E0,6.941574097E0
4.262654206E1,-6.939239502E-1,1.988433838E0,6.898513794E0
4.262886140E1,-7.058868408E-1,1.945358276E0,6.881759644E0
4.263121125E1,-7.322082520E-1,1.883148193E0,6.927215576E0
4.263353059E1,-7.369842529E-1,1.840087891E0,6.903289795E0
4.263588044E1,-7.417755127E-1,1.799407959E0,6.826721191E0
4.263819978E1,-7.489471436E-1,1.785049438E0,6.774078369E0
4.264054963E1,-7.704925537E-1,1.773086548E0,6.800399780E0
4.264286897E1,-7.944183350E-1,1.765899658E0,6.836288452E0
4.264521882E1,-8.159484863E-1,1.751541138E0,6.869796753E0
4.264756867E1,-8.159484863E-1,1.763504028E0,6.927215576E0
4.264988801E1,-7.728881836E-1,1.770690918E0,6.991821289E0
4.265223786E1,-7.561340332E-1,1.794616699E0,7.042083740E0
4.265455720E1,-7.346038818E-1,1.797012329E0,7.082748413E0
4.265690705E1,-7.346038818E-1,1.799407959E0,7.140182495E0
4.265922639E1,-7.465667725E-1,1.808975220E0,7.274185181E0
4.266157624E1,-6.915283203E-1,1.792221069E0,7.350753784E0
4.266389558E1,-6.029968262E-1,1.780258179E0,7.336395264E0
4.266624543E1,-5.527496338E-1,1.773086548E0,7.365112305E0
4.266859528E1,-5.479583740E-1,1.770690918E0,7.393829346E0
4.267091462E1,-5.072784424E-1,1.780258179E0,7.412963867E0
4.267326448E1,-5.335998535E-1,1.749160767E0,7.381851196E0
4.267558381E1,-5.814514160E-1,1.727615356E0,7.355529785E0
4.267793366E1,-6.628112793E-1,1.696517944E0,7.319641113E0
4.268025300E1,-7.465667725E-1,1.679763794E0,7.264602661E0
4.268260285E1,-8.374938965E-1,1.648651123E0,7.216751099E0
4.268492219E1,-9.212341309E-1,1.598403931E0,7.144973755E0
4.268727204E1,-1.012161255E0,1.550552368E0,7.068405151E0
4.268959138E1,-1.131805420E0,1.497909546E0,6.991821289E0
4.269194123E1,-1.253845215E0,1.454833984E0,6.912872314E0
4.269426057E1,-1.368698120E0,1.395019531E0,6.841079712E0
4.269661042E1,-1.493118286E0,1.351943970E0,6.798004150E0
4.269892976E1,-1.617553711E0,1.313659668E0,6.750152588E0
4.270127961E1,-1.758728027E0,1.287338257E0,6.709472656E0
4.270359895E1,-1.931015015E0,1.275375366E0,6.675979614E0
4.270594880E1,-2.074584961E0,1.246658325E0,6.683151245E0
4.270829865E1,-2.234893799E0,1.237091064E0,6.702301025E0
4.271061799E1,-2.414352417E0,1.239486694E0,6.728622437E0
4.271296784E1,-2.612960815E0,1.229904175E0,6.783645630E0
4.271528718E1,-2.782852173E0,1.253845215E0,6.824325562E0
4.271763703E1,-2.919250488E0,1.277770996E0,6.922439575E0
4.271995637E1,-3.031707764E0,1.306488037E0,7.027725220E0
4.272230622E1,-3.101104736E0,1.342376709E0,7.130615234E0
4.272465608E1,-3.182449341E0,1.373474121E0,7.247863770E0
4.272697541E1,-3.225524902E0,1.399795532E0,7.369888306E0
4.272932527E1,-3.242279053E0,1.416549683E0,7.482360840E0
4.273164460E1,-3.225524902E0,1.452438354E0,7.592422485E0
4.273399446E1,-3.132202148E0,1.462020874E0,7.688140869E0
4.273631379E1,-3.000595093E0,1.469192505E0,7.774276733E0
4.273866364E1,-2.821136475E0,1.452438354E0,7.865203857E0
4.274098298E1,-2.620147705E0,1.406982422E0,7.996810913E0
4.274333283E1,-2.426315308E0,1.392623901E0,8.094924927E0
4.274568269E1,-2.270782471E0,1.378265381E0,8.197814941E0
4.274800202E1,-2.108078003E0,1.361511230E0,8.293518066E0
4.275035188E1,-1.938186646E0,1.354339600E0,8.401199341E0
4.275267121E1,-1.763504028E0,1.335189819E0,8.461029053E0
4.275502107E1,-1.579269409E0,1.351943970E0,8.525634766E0
4.275734040E1,-1.418945312E0,1.385437012E0,8.556732178E0
4.275969026E1,-1.263412476E0,1.435699463E0,8.571090698E0
4.276200959E1,-1.117446899E0,1.469192505E0,8.566299438E0
4.276435945E1,-1.014556885E0,1.514663696E0,8.563919067E0
4.276667878E1,-9.284210205E-1,1.552947998E0,8.525634766E0
4.276902864E1,-8.805541992E-1,1.593612671E0,8.461029053E0
4.277134797E1,-8.398742676E-1,1.634292603E0,8.405990601E0
4.277369782E1,-7.896270752E-1,1.646255493E0,8.372482300E0
4.277604768E1,-7.728881836E-1,1.660614014E0,8.305480957E0
4.277836701E1,-7.561340332E-1,1.660614014E0,8.214553833E0
4.278071687E1,-7.633056641E-1,1.670196533E0,8.135604858E0
4.278303620E1,-7.896270752E-1,1.643875122E0,8.073379517E0
4.278538606E1,-8.279113770E-1,1.651046753E0,7.992034912E0
4.278770539E1,-8.805541992E-1,1.636688232E0,7.948959351E0
4.279005525E1,-9.164581299E-1,1.607971191E0,7.925033569E0
4.279237458E1,-9.738769531E-1,1.562515259E0,7.903488159E0
4.279472444E1,-1.043273926E0,1.521835327E0,7.879562378E0
4.279704377E1,-1.083953857E0,1.473983765E0,7.905883789E0
4.279939362E1,-1.100692749E0,1.406982422E0,7.941772461E0
4.280174348E1,-1.131805420E0,1.347152710E0,7.965713501E0
4.280406281E1,-1.174880981E0,1.294509888E0,8.008773804E0
4.280641267E1,-1.205978394E0,1.241882324E0,8.068603516E0
4.280873200E1,-1.258621216E0,1.191619873E0,8.142776489E0
4.281108186E1,-1.296905518E0,1.143768311E0,8.231307983E0
4.281340119E1,-1.342376709E0,1.110275269E0,8.324630737E0
4.281575105E1,-1.390228271E0,1.081558228E0,8.432312012E0
4.281807038E1,-1.428512573E0,1.048049927E0,8.506484985E0
4.282042024E1,-1.478759766E0,1.026519775E0,8.573486328E0
4.282277009E1,-1.505081177E0,1.004989624E0,8.630905151E0
4.282508943E1,-1.545761108E0,9.834442139E-1,8.683547974E0
4.282743928E1,-1.584045410E0,9.738769531E-1,8.702697754E0
4.282975862E1,-1.624725342E0,9.714813232E-1,8.702697754E0
4.283210847E1,-1.691726685E0,9.810638428E-1,8.707489014E0
4.283442781E1,-1.730010986E0,9.499511719E-1,8.683547974E0
4.283677766E1,-1.746765137E0,9.451599121E-1,8.652450562E0
4.283909699E1,-1.761123657E0,9.236297607E-1,8.626129150E0
4.284144685E1,-1.751541138E0,9.212341309E-1,8.602203369E0
4.284376618E1,-1.725219727E0,9.284210205E-1,8.575881958E0
4.284611604E1,-1.689331055E0,9.260253906E-1,8.554336548E0
4.284843537E1,-1.627120972E0,9.331970215E-1,8.528015137E0
4.285078523E1,-1.569686890E0,9.044799805E-1,8.511276245E0
4.285313508E1,-1.488342285E0,9.260253906E-1,8.465805054E0
4.285545442E1,-1.395019531E0,9.475555420E-1,8.489730835E0
4.285780427E1,-1.296905518E0,9.643096924E-1,8.484954834E0
4.286012361E1,-1.217941284E0,9.882354736E-1,8.547164917E0
4.286247346E1,-1.115051270E0,1.004989624E0,8.611770630E0
4.286479280E1,-1.019348145E0,1.031311035E0,8.707489014E0
4.286714265E1,-9.260253906E-1,1.067199707E0,8.817550659E0
4.286946198E1,-8.422698975E-1,1.107879639E0,8.953948975E0
4.287181184E1,-7.489471436E-1,1.146163940E0,9.099899292E0
4.287413117E1,-6.508483887E-1,1.170089722E0,9.284149170E0
4.287654206E1,-5.359954834E-1,1.191619873E0,9.461227417E0
4.287880036E1,-4.378814697E-1,1.215560913E0,9.633499146E0
4.288115022E1,-2.943115234E-1,1.234695435E0,9.755538940E0
4.288350007E1,-1.387786865E-1,1.258621216E0,9.822540283E0
4.288581941E1,-5.743408203E-2,1.292129517E0,9.887145996E0
4.288813874E1,-2.395629883E-3,1.325622559E0,1.003788757E1
4.289048860E1,2.392578125E-2,1.339981079E0,1.021496582E1
4.289283845E1,5.024719238E-2,1.344772339E0,1.042552185E1
4.289515778E1,1.004943848E-1,1.330413818E0,1.061456299E1
4.289747712E1,1.986083984E-1,1.299301147E0,1.082273865E1
4.289982698E1,2.751770020E-1,1.287338257E0,1.099502563E1
4.290217683E1,3.373870850E-1,1.256225586E0,1.118405151E1
4.290452668E1,3.637084961E-1,1.198806763E0,1.137786865E1
4.290684602E1,3.661041260E-1,1.174880981E0,1.158364868E1
4.290919587E1,3.995971680E-1,1.119842529E0,1.175115967E1
4.291151521E1,4.355010986E-1,1.069595337E0,1.191146851E1
4.291386506E1,4.857482910E-1,1.028915405E0,1.205264282E1
4.291621491E1,5.503540039E-1,1.004989624E0,1.216032410E1
4.291853425E1,5.790557861E-1,9.690856934E-1,1.223689270E1
4.292088410E1,6.029968262E-1,9.379882812E-1,1.229432678E1
4.292320344E1,6.006011963E-1,9.236297607E-1,1.231825256E1
4.292555329E1,5.551300049E-1,8.925170898E-1,1.231346130E1
4.292787263E1,5.240325928E-1,8.661956787E-1,1.230149841E1
4.293022248E1,4.713897705E-1,8.494567871E-1,1.226800537E1
4.293254182E1,3.948211670E-1,8.374938965E-1,1.224645996E1
4.293489167E1,3.397827148E-1,8.661956787E-1,1.216989136E1
4.293721101E1,2.440643311E-1,8.949127197E-1,1.207658386E1
4.293956086E1,1.603240967E-1,9.331970215E-1,1.195454407E1
4.294188020E1,8.613586426E-2,9.690856934E-1,1.178465271E1
4.294423005E1,4.785156250E-2,1.014556885E0,1.162193298E1
4.294654939E1,-4.791259766E-3,1.064804077E0,1.143051147E1
4.294889924E1,-9.332275391E-2,1.115051270E0,1.120797729E1
4.295124909E1,-1.531372070E-1,1.167694092E0,1.099502563E1
4.295356843E1,-2.201385498E-1,1.205978394E0,1.074377441E1
4.295591828E1,-2.512512207E-1,1.256225586E0,1.052124023E1
4.295823762E1,-2.871398926E-1,1.284942627E0,1.028674316E1
4.296058747E1,-3.349914551E-1,1.320831299E0,1.007139587E1
4.296290681E1,-3.469543457E-1,1.359130859E0,9.867996216E0
4.296525666E1,-3.613128662E-1,1.402191162E0,9.738784790E0
4.296757600E1,-3.756713867E-1,1.418945312E0,9.588043213E0
4.296992585E1,-3.828582764E-1,1.466796875E0,9.458831787E0
4.297224519E1,-3.828582764E-1,1.507476807E0,9.379867554E0
4.297459504E1,-3.613128662E-1,1.538589478E0,9.298507690E0
4.297691438E1,-3.445739746E-1,1.562515259E0,9.221939087E0
4.297926423E1,-3.230285645E-1,1.586441040E0,9.183654785E0
4.298161408E1,-3.062744141E-1,1.598403931E0,9.138183594E0
4.298393342E1,-3.014984131E-1,1.610366821E0,9.102294922E0
4.298628327E1,-2.943115234E-1,1.627120972E0,9.071197510E0
4.298860261E1,-2.751770020E-1,1.619934082E0,9.037689209E0
4.299095246E1,-2.703857422E-1,1.631912231E0,9.011367798E0
4.299327180E1,-2.871398926E-1,1.636688232E0,8.968292236E0
4.299562165E1,-2.871398926E-1,1.631912231E0,8.927627563E0
4.299794099E1,-2.991027832E-1,1.646255493E0,8.920440674E0
4.300029084E1,-3.134613037E-1,1.634292603E0,8.884552002E0
4.300261018E1,-3.325958252E-1,1.646255493E0,8.870193481E0
4.300496003E1,-3.445739746E-1,1.636688232E0,8.822341919E0
4.300730989E1,-3.613128662E-1,1.624725342E0,8.757736206E0
4.300962922E1,-3.804626465E-1,1.631912231E0,8.709869385E0
4.301197907E1,-3.972015381E-1,1.631912231E0,8.683547974E0
4.301429841E1,-4.115600586E-1,1.634292603E0,8.657226562E0
4.301664826E1,-4.283142090E-1,1.622329712E0,8.592620850E0
4.301896760E1,-4.331054688E-1,1.622329712E0,8.523239136E0
4.302131745E1,-4.331054688E-1,1.629516602E0,8.453842163E0
4.302363679E1,-3.995971680E-1,1.629516602E0,8.394027710E0
4.302598664E1,-3.828582764E-1,1.648651123E0,8.341384888E0
4.302833650E1,-3.780670166E-1,1.643875122E0,8.291137695E0
4.303065583E1,-3.732757568E-1,1.663009644E0,8.233703613E0
4.303300569E1,-3.637084961E-1,1.682159424E0,8.207382202E0
4.303532502E1,-3.469543457E-1,1.710861206E0,8.193023682E0
4.303767488E1,-3.373870850E-1,1.744369507E0,8.214553833E0
4.303999421E1,-2.919311523E-1,1.785049438E0,8.207382202E0
4.304234406E1,-2.847442627E-1,1.813766479E0,8.185852051E0
4.304466340E1,-2.392883301E-1,1.866409302E0,8.183456421E0
4.304701325E1,-2.153472900E-1,1.897506714E0,8.176269531E0
4.304936311E1,-1.938171387E-1,1.919036865E0,8.157135010E0
4.305168244E1,-1.890258789E-1,1.919036865E0,8.140380859E0
4.305403230E1,-1.890258789E-1,1.942977905E0,8.102096558E0
4.305635163E1,-1.794586182E-1,1.952545166E0,8.078170776E0
4.305870149E1,-1.722869873E-1,1.954940796E0,8.059020996E0
4.306102082E1,-1.674957275E-1,1.945358276E0,8.049453735E0
4.306337068E1,-1.483612061E-1,1.938186646E0,8.008773804E0
4.306569001E1,-1.483612061E-1,1.938186646E0,7.989639282E0
4.306803986E1,-1.292114258E-1,1.926223755E0,7.956130981E0
4.307038972E1,-1.100769043E-1,1.931015015E0,7.946563721E0
4.307270906E1,-1.028900146E-1,1.907073975E0,7.922637939E0
